potency	block_id	categories	namespace	sources
P2_storage_transport_and_world_access	quark:lootr_nether_brick_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_nether_brick_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_oak_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_oak_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_prismarine_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_prismarine_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_purpur_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_purpur_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_spruce_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_spruce_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_warped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:lootr_warped_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:mangrove_bookshelf	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:mangrove_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:mangrove_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:nether_brick_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:nether_brick_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:oak_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:oak_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:potato_crate	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:prismarine_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:prismarine_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:purpur_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:purpur_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:spruce_bookshelf	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:spruce_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:spruce_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:warped_bookshelf	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:warped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	quark:warped_trapped_chest	storage_item_io	quark	Quark-4.0-462.jar
P2_storage_transport_and_world_access	rsgauges:industrial_hopper_switch	storage_item_io	rsgauges	rsgauges-1.2.22.jar
P2_storage_transport_and_world_access	sophisticatedstorage:barrel	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:chest	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:copper_barrel	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:copper_chest	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:copper_shulker_box	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:diamond_barrel	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:diamond_chest	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:diamond_shulker_box	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:gold_barrel	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:gold_chest	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:gold_shulker_box	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:iron_barrel	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:iron_chest	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:iron_shulker_box	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_barrel_1	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_barrel_2	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_barrel_3	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_barrel_4	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_copper_barrel_1	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_copper_barrel_2	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_copper_barrel_3	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_copper_barrel_4	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_diamond_barrel_1	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_diamond_barrel_2	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_diamond_barrel_3	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_diamond_barrel_4	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_gold_barrel_1	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_gold_barrel_2	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_gold_barrel_3	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_gold_barrel_4	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_iron_barrel_1	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_iron_barrel_2	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_iron_barrel_3	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_iron_barrel_4	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_netherite_barrel_1	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_netherite_barrel_2	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_netherite_barrel_3	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:limited_netherite_barrel_4	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:netherite_barrel	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:netherite_chest	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:netherite_shulker_box	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:shulker_box	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:storage_input	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:storage_io	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:storage_link	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	sophisticatedstorage:storage_output	storage_item_io	sophisticatedstorage	sophisticatedstorage-1.20.1-1.4.39.1666.jar
P2_storage_transport_and_world_access	structure_gel:dynamic_spawner	mob_world_portal_transport	structure_gel	structure_gel-1.20.1-2.16.2.jar
P2_storage_transport_and_world_access	tconstruct:cast_chest	storage_item_io	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
P2_storage_transport_and_world_access	tconstruct:fake_storage_block	storage_item_io	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
P2_storage_transport_and_world_access	tconstruct:part_chest	storage_item_io	tconstruct	TConstruct-1.20.1-3.11.2.166.jar
P2_storage_transport_and_world_access	the_finley_dimension_remastered:finley_dimension_portal	mob_world_portal_transport	the_finley_dimension_remastered	the_finley_dimension_remastered-1.6.3-forge-1.20.1.jar
P2_storage_transport_and_world_access	twilightforest:alpha_yeti_boss_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:canopy_bookshelf	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:canopy_chest	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:cicada_jar	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:dark_chest	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:death_tome_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:empty_canopy_bookshelf	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:final_boss_boss_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:firefly_jar	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:firefly_particle_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:hydra_boss_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:knight_phantom_boss_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:lich_boss_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:mangrove_chest	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:mining_chest	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:minoshroom_boss_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:naga_boss_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:snow_queen_boss_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:sorting_chest	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:time_chest	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:transformation_chest	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:twilight_oak_chest	storage_item_io	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:twilight_portal	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:twilight_portal_miniature_structure	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	twilightforest:ur_ghast_boss_spawner	mob_world_portal_transport	twilightforest	twilightforest-1.20.1-4.3.2508-universal.jar
P2_storage_transport_and_world_access	undergarden:undergarden_portal	mob_world_portal_transport	undergarden	The_Undergarden-1.20.1-0.8.14.jar
P1_low_leverage_interaction_and_signal	ae2:tiny_tnt	redstone_interaction	ae2	appliedenergistics2-forge-15.4.10.jar
P1_low_leverage_interaction_and_signal	aether:holystone_button	redstone_interaction	aether	aether-1.20.1-1.5.2-neoforge.jar
P1_low_leverage_interaction_and_signal	aether:holystone_pressure_plate	processing_machines,redstone_interaction	aether	aether-1.20.1-1.5.2-neoforge.jar
P1_low_leverage_interaction_and_signal	aether:skyroot_button	redstone_interaction	aether	aether-1.20.1-1.5.2-neoforge.jar
P1_low_leverage_interaction_and_signal	aether:skyroot_pressure_plate	processing_machines,redstone_interaction	aether	aether-1.20.1-1.5.2-neoforge.jar
P1_low_leverage_interaction_and_signal	ars_nouveau:archwood_button	redstone_interaction	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P1_low_leverage_interaction_and_signal	ars_nouveau:archwood_pressure_plate	processing_machines,redstone_interaction	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P1_low_leverage_interaction_and_signal	ars_nouveau:bookwyrm_lectern	crafting_workstations	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P1_low_leverage_interaction_and_signal	ars_nouveau:spell_sensor	redstone_interaction	ars_nouveau	ars_nouveau-1.20.1-4.12.7-all.jar
P1_low_leverage_interaction_and_signal	blue_skies:bluebright_button	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:bluebright_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:brumble_lantern	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:comet_button	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:comet_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:crystallized_button	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:crystallized_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:dusk_button	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:dusk_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:frostbright_button	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:frostbright_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:lunar_button	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:lunar_lever	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:lunar_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:lunar_stone_button	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:lunar_stone_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:maple_button	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:maple_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:moonstone_lantern	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:moonstone_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:starlit_button	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:starlit_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:turquoise_lever	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:turquoise_stone_button	redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	blue_skies:turquoise_stone_pressure_plate	processing_machines,redstone_interaction	blue_skies	blue_skies-1.20.1-1.3.31.jar
P1_low_leverage_interaction_and_signal	burnt:burnt_bamboo_button	redstone_interaction	burnt	burnt-basic-1.9.4-forge-1.20.1.jar
P1_low_leverage_interaction_and_signal	burnt:burnt_bamboo_pressure_plate	processing_machines,redstone_interaction	burnt	burnt-basic-1.9.4-forge-1.20.1.jar
P1_low_leverage_interaction_and_signal	burnt:burnt_button	redstone_interaction	burnt	burnt-basic-1.9.4-forge-1.20.1.jar
P1_low_leverage_interaction_and_signal	burnt:burnt_jack_o_lantern	redstone_interaction	burnt	burnt-basic-1.9.4-forge-1.20.1.jar
P1_low_leverage_interaction_and_signal	burnt:burnt_pressure_plate	processing_machines,redstone_interaction	burnt	burnt-basic-1.9.4-forge-1.20.1.jar
P1_low_leverage_interaction_and_signal	callfromthedepth_:silenttreebutton	redstone_interaction	callfromthedepth_	callfromthedepth_-1.21-forge-1.20.1.jar
P1_low_leverage_interaction_and_signal	chemlib:argon_lamp_block	redstone_interaction	chemlib	chemlib-1.20.1-2.0.19.jar
P1_low_leverage_interaction_and_signal	chemlib:helium_lamp_block	redstone_interaction	chemlib	chemlib-1.20.1-2.0.19.jar
P1_low_leverage_interaction_and_signal	chemlib:krypton_lamp_block	redstone_interaction	chemlib	chemlib-1.20.1-2.0.19.jar
P1_low_leverage_interaction_and_signal	chemlib:neon_lamp_block	redstone_interaction	chemlib	chemlib-1.20.1-2.0.19.jar
P1_low_leverage_interaction_and_signal	chemlib:radon_lamp_block	redstone_interaction	chemlib	chemlib-1.20.1-2.0.19.jar
P1_low_leverage_interaction_and_signal	chemlib:xenon_lamp_block	redstone_interaction	chemlib	chemlib-1.20.1-2.0.19.jar
P1_low_leverage_interaction_and_signal	citadel:lectern	crafting_workstations	citadel	citadel-2.6.3-1.20.1.jar
P1_low_leverage_interaction_and_signal	create:analog_lever	create_kinetics_and_logistics,redstone_interaction	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:black_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:black_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:blue_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:blue_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:brown_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:brown_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:cyan_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:cyan_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:desk_bell	create_kinetics_and_logistics,redstone_interaction	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:display_board	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:gray_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:gray_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:green_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:green_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:haunted_bell	create_kinetics_and_logistics,redstone_interaction	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:light_blue_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:light_blue_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:light_gray_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:light_gray_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:lime_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:lime_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:magenta_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:magenta_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:mechanical_piston	create_kinetics_and_logistics,redstone_interaction	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:mechanical_piston_head	create_kinetics_and_logistics,redstone_interaction	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:orange_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:peculiar_bell	create_kinetics_and_logistics,redstone_interaction	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:pink_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:pink_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:piston_extension_pole	create_kinetics_and_logistics,redstone_interaction	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:placard	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:pulse_repeater	create_kinetics_and_logistics,redstone_interaction	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:purple_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:purple_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:red_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:red_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:rose_quartz_lamp	create_kinetics_and_logistics,redstone_interaction	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:sticky_mechanical_piston	create_kinetics_and_logistics,redstone_interaction	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:white_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:white_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:yellow_nixie_tube	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	create:yellow_toolbox	create_kinetics_and_logistics	create	create-1.20.1-6.0.8.jar
P1_low_leverage_interaction_and_signal	createdeco:black_placard	unclassified_functional_keyword	createdeco	createdeco-2.0.3-1.20.1-forge.jar
P1_low_leverage_interaction_and_signal	createdeco:blue_andesite_lamp	redstone_interaction	createdeco	createdeco-2.0.3-1.20.1-forge.jar
P1_low_leverage_interaction_and_signal	createdeco:blue_brass_lamp	redstone_interaction	createdeco	createdeco-2.0.3-1.20.1-forge.jar
P1_low_leverage_interaction_and_signal	createdeco:blue_copper_lamp	redstone_interaction	createdeco	createdeco-2.0.3-1.20.1-forge.jar
P1_low_leverage_interaction_and_signal	createdeco:blue_industrial_iron_lamp	redstone_interaction	createdeco	createdeco-2.0.3-1.20.1-forge.jar
P1_low_leverage_interaction_and_signal	createdeco:blue_iron_lamp	redstone_interaction	createdeco	createdeco-2.0.3-1.20.1-forge.jar
